query	target	fident
new_DNA_1767	new_DNA_1742	0.983
new_DNA_1767	new_DNA_1756	0.983
new_DNA_1767	new_DNA_2210	0.983
new_DNA_3401	new_DNA_3402	0.983
new_DNA_2237	new_DNA_2210	0.983
new_DNA_3401	new_DNA_3079	0.983
new_DNA_1751	new_DNA_2196	0.983
new_DNA_3051	new_DNA_3052	0.983
new_DNA_1757	new_DNA_2210	0.983
new_DNA_1757	new_DNA_1762	0.983
new_DNA_1757	new_DNA_1761	0.983
new_DNA_1757	new_DNA_2174	0.983
new_DNA_1757	new_DNA_1752	0.983
new_DNA_1757	new_DNA_1750	0.983
new_DNA_1757	new_DNA_2201	0.983
new_DNA_1757	new_DNA_2196	0.983
new_DNA_2237	new_DNA_2191	0.983
new_DNA_2237	new_DNA_1742	0.983
new_DNA_2237	new_DNA_1756	0.983
new_DNA_1757	new_DNA_2223	0.983
new_DNA_1763	new_DNA_2196	0.983
new_DNA_2065	new_DNA_2065	0.983
new_DNA_2231	new_DNA_1742	0.983
new_DNA_2066	new_DNA_2191	0.983
new_DNA_2108	new_DNA_2938	0.983
new_DNA_2108	new_DNA_2939	0.983
new_DNA_2108	new_DNA_2940	0.983
new_DNA_2728	new_DNA_3119	0.983
new_DNA_2728	new_DNA_3097	0.983
new_DNA_2728	new_DNA_3100	0.983
new_DNA_2223	new_DNA_2231	0.983
new_DNA_2728	new_DNA_3104	0.983
new_DNA_2066	new_DNA_1742	0.983
new_DNA_2755	new_DNA_2196	0.983
new_DNA_1759	new_DNA_2201	0.983
new_DNA_1759	new_DNA_2223	0.983
new_DNA_1759	new_DNA_1752	0.983
new_DNA_1759	new_DNA_2174	0.983
new_DNA_1759	new_DNA_1761	0.983
new_DNA_2066	new_DNA_1761	0.983
new_DNA_1759	new_DNA_1762	0.983
new_DNA_1759	new_DNA_2210	0.983
new_DNA_1759	new_DNA_1756	0.983
new_DNA_1759	new_DNA_1742	0.983
new_DNA_1759	new_DNA_2191	0.983
new_DNA_2066	new_DNA_1762	0.983
new_DNA_2066	new_DNA_2210	0.983
new_DNA_2066	new_DNA_1756	0.983
new_DNA_2940	new_DNA_2113	0.983
new_DNA_2223	new_DNA_2755	0.983
new_DNA_1756	new_DNA_1743	0.983
new_DNA_2760	new_DNA_2015	0.983
new_DNA_2223	new_DNA_1745	0.983
new_DNA_2223	new_DNA_2756	0.983
new_DNA_2225	new_DNA_2196	0.983
new_DNA_2225	new_DNA_2201	0.983
new_DNA_2225	new_DNA_2223	0.983
new_DNA_2225	new_DNA_1750	0.983
new_DNA_2225	new_DNA_1752	0.983
new_DNA_2760	new_DNA_1764	0.983
new_DNA_1756	new_DNA_1766	0.983
new_DNA_1756	new_DNA_1748	0.983
new_DNA_2223	new_DNA_2172	0.983
new_DNA_2223	new_DNA_2154	0.983
new_DNA_1756	new_DNA_2016	0.983
new_DNA_1756	new_DNA_2202	0.983
new_DNA_1756	new_DNA_1764	0.983
new_DNA_1756	new_DNA_2235	0.983
new_DNA_1756	new_DNA_1758	0.983
new_DNA_1756	new_DNA_1746	0.983
new_DNA_1756	new_DNA_1760	0.983
new_DNA_1756	new_DNA_2156	0.983
new_DNA_1756	new_DNA_1747	0.983
new_DNA_1756	new_DNA_1755	0.983
new_DNA_1756	new_DNA_1745	0.983
new_DNA_1756	new_DNA_2154	0.983
new_DNA_2223	new_DNA_1755	0.983
new_DNA_2940	new_DNA_2112	0.983
new_DNA_2156	new_DNA_2191	0.983
new_DNA_2156	new_DNA_1742	0.983
new_DNA_2156	new_DNA_2210	0.983
new_DNA_2156	new_DNA_1762	0.983
new_DNA_2156	new_DNA_1761	0.983
new_DNA_1742	new_DNA_2016	0.983
new_DNA_1742	new_DNA_2202	0.983
new_DNA_1742	new_DNA_1764	0.983
new_DNA_1742	new_DNA_2235	0.983
new_DNA_1742	new_DNA_1758	0.983
new_DNA_1742	new_DNA_1746	0.983
new_DNA_2755	new_DNA_1750	0.983
new_DNA_2066	new_DNA_2174	0.983
new_DNA_2755	new_DNA_1761	0.983
new_DNA_2755	new_DNA_2174	0.983
new_DNA_2755	new_DNA_1752	0.983
new_DNA_2066	new_DNA_2196	0.983
new_DNA_2066	new_DNA_2201	0.983
new_DNA_2066	new_DNA_2223	0.983
new_DNA_2066	new_DNA_1750	0.983
new_DNA_2066	new_DNA_1752	0.983
new_DNA_1742	new_DNA_1760	0.983
new_DNA_2939	new_DNA_2113	0.983
new_DNA_2755	new_DNA_2201	0.983
new_DNA_2156	new_DNA_1752	0.983
new_DNA_2156	new_DNA_2223	0.983
new_DNA_2156	new_DNA_2201	0.983
new_DNA_2156	new_DNA_2196	0.983
new_DNA_2940	new_DNA_2109	0.983
new_DNA_2940	new_DNA_2942	0.983
new_DNA_2940	new_DNA_2110	0.983
new_DNA_2939	new_DNA_2112	0.983
new_DNA_1742	new_DNA_1747	0.983
new_DNA_1742	new_DNA_1755	0.983
new_DNA_1742	new_DNA_1745	0.983
new_DNA_1742	new_DNA_2154	0.983
new_DNA_1742	new_DNA_1748	0.983
new_DNA_1742	new_DNA_1766	0.983
new_DNA_1742	new_DNA_1743	0.983
new_DNA_2156	new_DNA_2174	0.983
new_DNA_1759	new_DNA_2196	0.983
new_DNA_2939	new_DNA_2109	0.983
new_DNA_2939	new_DNA_2942	0.983
new_DNA_2223	new_DNA_1747	0.983
new_DNA_2191	new_DNA_2202	0.983
new_DNA_2191	new_DNA_1764	0.983
new_DNA_2191	new_DNA_2759	0.983
new_DNA_2191	new_DNA_2225	0.983
new_DNA_2191	new_DNA_2235	0.983
new_DNA_2191	new_DNA_1758	0.983
new_DNA_2191	new_DNA_2758	0.983
new_DNA_2191	new_DNA_1746	0.983
new_DNA_2191	new_DNA_2236	0.983
new_DNA_2760	new_DNA_2196	0.983
new_DNA_2191	new_DNA_2153	0.983
new_DNA_2191	new_DNA_2760	0.983
new_DNA_2223	new_DNA_1764	0.983
new_DNA_2223	new_DNA_2202	0.983
new_DNA_2223	new_DNA_2153	0.983
new_DNA_2223	new_DNA_2760	0.983
new_DNA_2223	new_DNA_2016	0.983
new_DNA_2191	new_DNA_2016	0.983
new_DNA_2757	new_DNA_1761	0.983
new_DNA_2757	new_DNA_1762	0.983
new_DNA_2757	new_DNA_2210	0.983
new_DNA_2757	new_DNA_1756	0.983
new_DNA_2757	new_DNA_1742	0.983
new_DNA_1762	new_DNA_2016	0.983
new_DNA_2757	new_DNA_2191	0.983
new_DNA_2191	new_DNA_2756	0.983
new_DNA_2191	new_DNA_1745	0.983
new_DNA_1762	new_DNA_2202	0.983
new_DNA_1762	new_DNA_1764	0.983
new_DNA_2757	new_DNA_2174	0.983
new_DNA_2757	new_DNA_1752	0.983
new_DNA_2191	new_DNA_1760	0.983
new_DNA_2191	new_DNA_1747	0.983
new_DNA_2191	new_DNA_1755	0.983
new_DNA_2757	new_DNA_2196	0.983
new_DNA_2757	new_DNA_2201	0.983
new_DNA_2757	new_DNA_2223	0.983
new_DNA_2757	new_DNA_1750	0.983
new_DNA_2942	new_DNA_2938	0.983
new_DNA_2942	new_DNA_2937	0.983
new_DNA_2223	new_DNA_1760	0.983
new_DNA_2223	new_DNA_2236	0.983
new_DNA_2223	new_DNA_1746	0.983
new_DNA_2223	new_DNA_2758	0.983
new_DNA_2223	new_DNA_1758	0.983
new_DNA_2225	new_DNA_1742	0.983
new_DNA_2225	new_DNA_2174	0.983
new_DNA_2225	new_DNA_1761	0.983
new_DNA_2225	new_DNA_1762	0.983
new_DNA_2225	new_DNA_2210	0.983
new_DNA_2225	new_DNA_1756	0.983
new_DNA_1753	new_DNA_2016	0.983
new_DNA_1753	new_DNA_2202	0.983
new_DNA_2937	new_DNA_2113	0.983
new_DNA_2937	new_DNA_2112	0.983
new_DNA_2937	new_DNA_2110	0.983
new_DNA_2937	new_DNA_2109	0.983
new_DNA_2223	new_DNA_2759	0.983
new_DNA_3097	new_DNA_2746	0.983
new_DNA_1753	new_DNA_1751	0.983
new_DNA_2223	new_DNA_2235	0.983
new_DNA_1753	new_DNA_1764	0.983
new_DNA_1753	new_DNA_2235	0.983
new_DNA_1753	new_DNA_1758	0.983
new_DNA_1753	new_DNA_1746	0.983
new_DNA_1753	new_DNA_1749	0.983
new_DNA_1753	new_DNA_2237	0.983
new_DNA_1753	new_DNA_1760	0.983
new_DNA_1753	new_DNA_1768	0.983
new_DNA_1753	new_DNA_2156	0.983
new_DNA_1753	new_DNA_1747	0.983
new_DNA_1753	new_DNA_1755	0.983
new_DNA_1753	new_DNA_1745	0.983
new_DNA_1753	new_DNA_1759	0.983
new_DNA_1753	new_DNA_2154	0.983
new_DNA_1753	new_DNA_1748	0.983
new_DNA_1753	new_DNA_1766	0.983
new_DNA_1753	new_DNA_1744	0.983
new_DNA_1753	new_DNA_1743	0.983
new_DNA_1753	new_DNA_2065	0.983
new_DNA_2153	new_DNA_2196	0.983
new_DNA_2153	new_DNA_2201	0.983
new_DNA_2153	new_DNA_1750	0.983
new_DNA_2153	new_DNA_1752	0.983
new_DNA_2153	new_DNA_2174	0.983
new_DNA_2153	new_DNA_1761	0.983
new_DNA_2153	new_DNA_1762	0.983
new_DNA_2153	new_DNA_2210	0.983
new_DNA_2210	new_DNA_1747	0.983
new_DNA_2154	new_DNA_2174	0.983
new_DNA_2154	new_DNA_1752	0.983
new_DNA_2210	new_DNA_1745	0.983
new_DNA_2210	new_DNA_2756	0.983
new_DNA_2231	new_DNA_1756	0.983
new_DNA_2210	new_DNA_1755	0.983
new_DNA_2154	new_DNA_2201	0.983
new_DNA_2154	new_DNA_2196	0.983
new_DNA_2210	new_DNA_2154	0.983
new_DNA_2153	new_DNA_1756	0.983
new_DNA_2153	new_DNA_1742	0.983
new_DNA_2204	new_DNA_2156	0.983
new_DNA_2210	new_DNA_1760	0.983
new_DNA_2204	new_DNA_1747	0.983
new_DNA_2204	new_DNA_1755	0.983
new_DNA_2204	new_DNA_1745	0.983
new_DNA_2204	new_DNA_1759	0.983
new_DNA_2204	new_DNA_2154	0.983
new_DNA_2204	new_DNA_1744	0.983
new_DNA_2204	new_DNA_1768	0.983
new_DNA_2204	new_DNA_1760	0.983
new_DNA_2204	new_DNA_1751	0.983
new_DNA_2204	new_DNA_2202	0.983
new_DNA_3164	new_DNA_3165	0.983
new_DNA_2204	new_DNA_1764	0.983
new_DNA_2204	new_DNA_2235	0.983
new_DNA_2204	new_DNA_1758	0.983
new_DNA_2204	new_DNA_1746	0.983
new_DNA_2204	new_DNA_1749	0.983
new_DNA_2204	new_DNA_2237	0.983
new_DNA_1746	new_DNA_2210	0.983
new_DNA_1748	new_DNA_1748	0.983
new_DNA_2756	new_DNA_1752	0.983
new_DNA_1748	new_DNA_1766	0.983
new_DNA_1748	new_DNA_2191	0.983
new_DNA_3053	new_DNA_3052	0.983
new_DNA_2756	new_DNA_1750	0.983
new_DNA_3085	new_DNA_2746	0.983
new_DNA_2756	new_DNA_2201	0.983
new_DNA_2756	new_DNA_2196	0.983
new_DNA_1748	new_DNA_2210	0.983
new_DNA_1748	new_DNA_1761	0.983
new_DNA_2756	new_DNA_1742	0.983
new_DNA_2756	new_DNA_1756	0.983
new_DNA_2756	new_DNA_1762	0.983
new_DNA_2756	new_DNA_1761	0.983
new_DNA_2756	new_DNA_2174	0.983
new_DNA_1748	new_DNA_2196	0.983
new_DNA_1748	new_DNA_2201	0.983
new_DNA_1748	new_DNA_2223	0.983
new_DNA_1748	new_DNA_1752	0.983
new_DNA_1748	new_DNA_2174	0.983
new_DNA_1748	new_DNA_1762	0.983
new_DNA_2210	new_DNA_2231	0.983
new_DNA_1747	new_DNA_2196	0.983
new_DNA_2210	new_DNA_2755	0.983
new_DNA_2210	new_DNA_2172	0.983
new_DNA_2154	new_DNA_2191	0.983
new_DNA_2154	new_DNA_1762	0.983
new_DNA_2154	new_DNA_1761	0.983
new_DNA_1747	new_DNA_2201	0.983
new_DNA_2746	new_DNA_3100	0.983
new_DNA_1747	new_DNA_1762	0.983
new_DNA_1747	new_DNA_1761	0.983
new_DNA_1747	new_DNA_2174	0.983
new_DNA_1747	new_DNA_1752	0.983
new_DNA_1746	new_DNA_1762	0.983
new_DNA_1746	new_DNA_1761	0.983
new_DNA_1746	new_DNA_2174	0.983
new_DNA_1755	new_DNA_1762	0.983
new_DNA_1755	new_DNA_1761	0.983
new_DNA_1755	new_DNA_2174	0.983
new_DNA_1755	new_DNA_1752	0.983
new_DNA_2210	new_DNA_2760	0.983
new_DNA_3402	new_DNA_3079	0.983
new_DNA_1755	new_DNA_2201	0.983
new_DNA_1755	new_DNA_2196	0.983
new_DNA_2112	new_DNA_2938	0.983
new_DNA_2210	new_DNA_2016	0.983
new_DNA_2202	new_DNA_1761	0.983
new_DNA_2202	new_DNA_2210	0.983
new_DNA_2425	new_DNA_3310	0.983
new_DNA_2202	new_DNA_2174	0.983
new_DNA_2755	new_DNA_2191	0.983
new_DNA_2016	new_DNA_2174	0.983
new_DNA_2755	new_DNA_1762	0.983
new_DNA_2016	new_DNA_1752	0.983
new_DNA_2016	new_DNA_2201	0.983
new_DNA_2016	new_DNA_2196	0.983
new_DNA_2016	new_DNA_1761	0.983
new_DNA_2755	new_DNA_1756	0.983
new_DNA_2755	new_DNA_1742	0.983
new_DNA_2202	new_DNA_1752	0.983
new_DNA_2236	new_DNA_2210	0.983
new_DNA_2236	new_DNA_1756	0.983
new_DNA_2236	new_DNA_1742	0.983
new_DNA_2210	new_DNA_2758	0.983
new_DNA_2210	new_DNA_1758	0.983
new_DNA_1754	new_DNA_2196	0.983
new_DNA_2236	new_DNA_1762	0.983
new_DNA_1754	new_DNA_2201	0.983
new_DNA_2236	new_DNA_1761	0.983
new_DNA_1746	new_DNA_1752	0.983
new_DNA_1746	new_DNA_2201	0.983
new_DNA_1746	new_DNA_2196	0.983
new_DNA_2236	new_DNA_2196	0.983
new_DNA_2236	new_DNA_2201	0.983
new_DNA_2236	new_DNA_1750	0.983
new_DNA_2236	new_DNA_1752	0.983
new_DNA_2236	new_DNA_2174	0.983
new_DNA_1754	new_DNA_2223	0.983
new_DNA_1754	new_DNA_1750	0.983
new_DNA_1754	new_DNA_1752	0.983
new_DNA_2202	new_DNA_2201	0.983
new_DNA_1766	new_DNA_2196	0.983
new_DNA_1766	new_DNA_2201	0.983
new_DNA_1766	new_DNA_2223	0.983
new_DNA_1766	new_DNA_1752	0.983
new_DNA_1766	new_DNA_2174	0.983
new_DNA_1766	new_DNA_1761	0.983
new_DNA_1766	new_DNA_1762	0.983
new_DNA_1766	new_DNA_2210	0.983
new_DNA_1766	new_DNA_1766	0.983
new_DNA_1766	new_DNA_2191	0.983
new_DNA_2202	new_DNA_2196	0.983
new_DNA_1754	new_DNA_2174	0.983
new_DNA_1754	new_DNA_1761	0.983
new_DNA_1754	new_DNA_1762	0.983
new_DNA_1754	new_DNA_2210	0.983
new_DNA_1754	new_DNA_1756	0.983
new_DNA_1754	new_DNA_1742	0.983
new_DNA_1754	new_DNA_2191	0.983
new_DNA_2210	new_DNA_2235	0.983
new_DNA_1762	new_DNA_2235	0.983
new_DNA_2210	new_DNA_2759	0.983
new_DNA_2210	new_DNA_1764	0.983
new_DNA_1762	new_DNA_1758	0.983
new_DNA_2760	new_DNA_1742	0.983
new_DNA_2110	new_DNA_2938	0.983
new_DNA_2760	new_DNA_1756	0.983
new_DNA_2196	new_DNA_1745	0.983
new_DNA_2196	new_DNA_2172	0.983
new_DNA_2196	new_DNA_2231	0.983
new_DNA_2759	new_DNA_2196	0.983
new_DNA_2201	new_DNA_2760	0.983
new_DNA_2235	new_DNA_2196	0.983
new_DNA_2759	new_DNA_2201	0.983
new_DNA_2759	new_DNA_1742	0.983
new_DNA_2759	new_DNA_1756	0.983
new_DNA_2759	new_DNA_1762	0.983
new_DNA_2759	new_DNA_1761	0.983
new_DNA_2759	new_DNA_2174	0.983
new_DNA_2759	new_DNA_1752	0.983
new_DNA_2759	new_DNA_1750	0.983
new_DNA_2196	new_DNA_1764	0.983
new_DNA_1743	new_DNA_2196	0.983
new_DNA_1743	new_DNA_2201	0.983
new_DNA_1743	new_DNA_2223	0.983
new_DNA_1743	new_DNA_1752	0.983
new_DNA_1743	new_DNA_2174	0.983
new_DNA_1743	new_DNA_1761	0.983
new_DNA_1743	new_DNA_1762	0.983
new_DNA_1743	new_DNA_2210	0.983
new_DNA_1743	new_DNA_1743	0.983
new_DNA_1743	new_DNA_2191	0.983
new_DNA_2174	new_DNA_2760	0.983
new_DNA_2174	new_DNA_1764	0.983
new_DNA_2174	new_DNA_2758	0.983
new_DNA_2174	new_DNA_1758	0.983
new_DNA_2174	new_DNA_2235	0.983
new_DNA_2235	new_DNA_2201	0.983
new_DNA_2196	new_DNA_1758	0.983
new_DNA_2196	new_DNA_2758	0.983
new_DNA_2196	new_DNA_1760	0.983
new_DNA_2760	new_DNA_1752	0.983
new_DNA_2938	new_DNA_2113	0.983
new_DNA_2760	new_DNA_1761	0.983
new_DNA_2760	new_DNA_1762	0.983
new_DNA_2201	new_DNA_2172	0.983
new_DNA_2201	new_DNA_1745	0.983
new_DNA_2201	new_DNA_2231	0.983
new_DNA_2231	new_DNA_1750	0.983
new_DNA_2231	new_DNA_1752	0.983
new_DNA_2231	new_DNA_2174	0.983
new_DNA_2231	new_DNA_1761	0.983
new_DNA_2231	new_DNA_1762	0.983
new_DNA_2231	new_DNA_2191	0.983
new_DNA_1760	new_DNA_2201	0.983
new_DNA_1760	new_DNA_1752	0.983
new_DNA_1760	new_DNA_2174	0.983
new_DNA_1760	new_DNA_1761	0.983
new_DNA_1760	new_DNA_1762	0.983
new_DNA_1761	new_DNA_1758	0.983
new_DNA_1761	new_DNA_2235	0.983
new_DNA_1761	new_DNA_1764	0.983
new_DNA_2201	new_DNA_1764	0.983
new_DNA_2235	new_DNA_1752	0.983
new_DNA_1761	new_DNA_1745	0.983
new_DNA_2758	new_DNA_1762	0.983
new_DNA_2758	new_DNA_1756	0.983
new_DNA_2758	new_DNA_1742	0.983
new_DNA_2201	new_DNA_2758	0.983
new_DNA_2201	new_DNA_1758	0.983
new_DNA_2758	new_DNA_1750	0.983
new_DNA_2758	new_DNA_1752	0.983
new_DNA_2758	new_DNA_1761	0.983
new_DNA_2172	new_DNA_1752	0.983
new_DNA_2172	new_DNA_2174	0.983
new_DNA_2172	new_DNA_1761	0.983
new_DNA_2172	new_DNA_1762	0.983
new_DNA_2065	new_DNA_2191	0.983
new_DNA_1758	new_DNA_1752	0.983
new_DNA_2015	new_DNA_1742	0.983
new_DNA_2015	new_DNA_2196	0.983
new_DNA_2015	new_DNA_2191	0.983
new_DNA_2015	new_DNA_2201	0.983
new_DNA_2015	new_DNA_1750	0.983
new_DNA_2015	new_DNA_1752	0.983
new_DNA_2015	new_DNA_2174	0.983
new_DNA_2015	new_DNA_1761	0.983
new_DNA_2015	new_DNA_1762	0.983
new_DNA_2015	new_DNA_2210	0.983
new_DNA_2015	new_DNA_1756	0.983
new_DNA_2015	new_DNA_2223	0.983
new_DNA_1752	new_DNA_1764	0.983
new_DNA_1752	new_DNA_1745	0.983
new_DNA_2172	new_DNA_1756	0.983
new_DNA_2172	new_DNA_1742	0.983
new_DNA_2172	new_DNA_2191	0.983
new_DNA_1762	new_DNA_1745	0.983
new_DNA_2172	new_DNA_1750	0.983
new_DNA_2760	new_DNA_1750	0.983
new_DNA_1745	new_DNA_2174	0.983
new_DNA_1753	new_DNA_2153	0.984
new_DNA_2759	new_DNA_2225	0.984
new_DNA_2127	new_DNA_3302	0.984
new_DNA_2154	new_DNA_2225	0.984
new_DNA_3304	new_DNA_3302	0.984
new_DNA_3304	new_DNA_3303	0.984
new_DNA_2758	new_DNA_2225	0.984
new_DNA_1753	new_DNA_2760	0.984
new_DNA_2036	new_DNA_2036	0.984
new_DNA_1753	new_DNA_2225	0.984
new_DNA_1753	new_DNA_2759	0.984
new_DNA_2338	new_DNA_2358	0.985
new_DNA_2074	new_DNA_2863	0.985
new_DNA_2104	new_DNA_1769	0.985
new_DNA_2117	new_DNA_2951	0.985
new_DNA_3359	new_DNA_3359	0.985
new_DNA_3075	new_DNA_3334	0.985
new_DNA_2757	new_DNA_2236	0.985
new_DNA_3335	new_DNA_3336	0.985
new_DNA_2130	new_DNA_2353	0.985
new_DNA_3075	new_DNA_3077	0.985
new_DNA_2130	new_DNA_1957	0.985
new_DNA_2003	new_DNA_2003	0.985
new_DNA_2166	new_DNA_2261	0.985
new_DNA_3335	new_DNA_3334	0.985
new_DNA_2526	new_DNA_2522	0.985
new_DNA_2130	new_DNA_2130	0.985
new_DNA_1755	new_DNA_2754	0.985
new_DNA_1757	new_DNA_2754	0.985
new_DNA_3076	new_DNA_3336	0.985
new_DNA_2758	new_DNA_2236	0.985
new_DNA_2154	new_DNA_2236	0.985
new_DNA_1753	new_DNA_2172	0.985
new_DNA_1753	new_DNA_2231	0.985
new_DNA_2129	new_DNA_2129	0.985
new_DNA_3074	new_DNA_3333	0.986
new_DNA_3173	new_DNA_3172	0.986
new_DNA_1759	new_DNA_2754	0.986
new_DNA_3114	new_DNA_2135	0.987
new_DNA_3093	new_DNA_2577	0.987
new_DNA_3114	new_DNA_3114	0.987
new_DNA_3093	new_DNA_3093	0.987
new_DNA_1792	new_DNA_1792	0.987
new_DNA_2860	new_DNA_3392	0.988
new_DNA_2860	new_DNA_3393	0.988
new_DNA_3183	new_DNA_3184	0.989
new_DNA_3182	new_DNA_3181	0.989
new_DNA_3115	new_DNA_2747	0.99
new_DNA_3115	new_DNA_2748	0.99
new_DNA_2747	new_DNA_3101	0.99
new_DNA_2745	new_DNA_3092	0.99
new_DNA_2748	new_DNA_3101	0.99
new_DNA_2061	new_DNA_2061	0.992
new_DNA_2804	new_DNA_2804	1.0
new_DNA_3331	new_DNA_3331	1.0
new_DNA_2263	new_DNA_2263	1.0
new_DNA_1662	new_DNA_1662	1.0
new_DNA_3267	new_DNA_1899	1.0
new_DNA_3363	new_DNA_3363	1.0
new_DNA_2772	new_DNA_2772	1.0
new_DNA_2547	new_DNA_2547	1.0
new_DNA_1694	new_DNA_1694	1.0
new_DNA_2515	new_DNA_2515	1.0
new_DNA_1630	new_DNA_1630	1.0
new_DNA_2295	new_DNA_2286	1.0
new_DNA_2295	new_DNA_2295	1.0
new_DNA_3267	new_DNA_3261	1.0
new_DNA_3267	new_DNA_3267	1.0
new_DNA_3235	new_DNA_3235	1.0
new_DNA_3204	new_DNA_3204	1.0
new_DNA_2327	new_DNA_2327	1.0
new_DNA_2579	new_DNA_2579	1.0
new_DNA_2295	new_DNA_2296	1.0
new_DNA_2740	new_DNA_2740	1.0
new_DNA_3394	new_DNA_2870	1.0
new_DNA_2867	new_DNA_2438	1.0
new_DNA_2867	new_DNA_2867	1.0
new_DNA_2708	new_DNA_2708	1.0
new_DNA_2867	new_DNA_3078	1.0
new_DNA_2867	new_DNA_3397	1.0
new_DNA_2867	new_DNA_2860	1.0
new_DNA_2899	new_DNA_2899	1.0
new_DNA_2676	new_DNA_2676	1.0
new_DNA_2867	new_DNA_3278	1.0
new_DNA_3394	new_DNA_2871	1.0
new_DNA_1638	new_DNA_1638	1.0
new_DNA_1670	new_DNA_1670	1.0
new_DNA_2291	new_DNA_2291	1.0
new_DNA_2644	new_DNA_2644	1.0
new_DNA_2611	new_DNA_2203	1.0
new_DNA_2323	new_DNA_2323	1.0
new_DNA_2355	new_DNA_2355	1.0
new_DNA_2835	new_DNA_2835	1.0
new_DNA_2931	new_DNA_2931	1.0
new_DNA_2451	new_DNA_2451	1.0
new_DNA_3089	new_DNA_3089	1.0
new_DNA_3121	new_DNA_2591	1.0
new_DNA_2611	new_DNA_2611	1.0
new_DNA_2483	new_DNA_2483	1.0
new_DNA_3121	new_DNA_3350	1.0
new_DNA_2419	new_DNA_2419	1.0
new_DNA_2387	new_DNA_2403	1.0
new_DNA_2387	new_DNA_2387	1.0
new_DNA_2162	new_DNA_2162	1.0
new_DNA_2387	new_DNA_2169	1.0
new_DNA_2963	new_DNA_2963	1.0
new_DNA_2995	new_DNA_2995	1.0
new_DNA_3027	new_DNA_3027	1.0
new_DNA_3058	new_DNA_3058	1.0
new_DNA_1726	new_DNA_1726	1.0
new_DNA_2340	new_DNA_2340	1.0
new_DNA_2372	new_DNA_2372	1.0
new_DNA_2372	new_DNA_1957	1.0
new_DNA_1651	new_DNA_1651	1.0
new_DNA_1683	new_DNA_1683	1.0
new_DNA_1715	new_DNA_1715	1.0
new_DNA_2308	new_DNA_2308	1.0
new_DNA_2276	new_DNA_2276	1.0
new_DNA_2745	new_DNA_2745	1.0
new_DNA_2066	new_DNA_1753	1.0
new_DNA_2066	new_DNA_2204	1.0
new_DNA_2084	new_DNA_2084	1.0
new_DNA_2116	new_DNA_2116	1.0
new_DNA_2148	new_DNA_2148	1.0
new_DNA_2180	new_DNA_2180	1.0
new_DNA_2180	new_DNA_2647	1.0
new_DNA_2212	new_DNA_2212	1.0
new_DNA_2244	new_DNA_2244	1.0
new_DNA_1907	new_DNA_1907	1.0
new_DNA_1939	new_DNA_1939	1.0
new_DNA_1906	new_DNA_1906	1.0
new_DNA_1938	new_DNA_1938	1.0
new_DNA_2034	new_DNA_2034	1.0
new_DNA_2713	new_DNA_2251	1.0
new_DNA_2941	new_DNA_2941	1.0
new_DNA_1779	new_DNA_1779	1.0
new_DNA_1811	new_DNA_1811	1.0
new_DNA_1875	new_DNA_1875	1.0
new_DNA_2713	new_DNA_2256	1.0
new_DNA_1822	new_DNA_1822	1.0
new_DNA_1854	new_DNA_1854	1.0
new_DNA_1886	new_DNA_1886	1.0
new_DNA_1918	new_DNA_1918	1.0
new_DNA_2280	new_DNA_2280	1.0
new_DNA_2312	new_DNA_2312	1.0
new_DNA_2344	new_DNA_2344	1.0
new_DNA_2376	new_DNA_2376	1.0
new_DNA_2098	new_DNA_2098	1.0
new_DNA_1790	new_DNA_1790	1.0
new_DNA_2408	new_DNA_2408	1.0
new_DNA_2440	new_DNA_2440	1.0
new_DNA_2616	new_DNA_2615	1.0
new_DNA_2649	new_DNA_2649	1.0
new_DNA_2681	new_DNA_2681	1.0
new_DNA_2681	new_DNA_3364	1.0
new_DNA_2681	new_DNA_2679	1.0
new_DNA_2681	new_DNA_2680	1.0
new_DNA_2681	new_DNA_2211	1.0
new_DNA_2681	new_DNA_2184	1.0
new_DNA_2713	new_DNA_2713	1.0
new_DNA_2713	new_DNA_2711	1.0
new_DNA_2616	new_DNA_2616	1.0
new_DNA_2584	new_DNA_2584	1.0
new_DNA_2472	new_DNA_2472	1.0
new_DNA_2504	new_DNA_2504	1.0
new_DNA_2536	new_DNA_2536	1.0
new_DNA_2568	new_DNA_2568	1.0
new_DNA_2456	new_DNA_2456	1.0
new_DNA_2488	new_DNA_2488	1.0
new_DNA_2520	new_DNA_2520	1.0
new_DNA_2552	new_DNA_2552	1.0
new_DNA_3121	new_DNA_3351	1.0
new_DNA_2825	new_DNA_2825	1.0
new_DNA_2586	new_DNA_2586	1.0
new_DNA_2618	new_DNA_2618	1.0
new_DNA_3377	new_DNA_3377	1.0
new_DNA_2618	new_DNA_2614	1.0
new_DNA_2651	new_DNA_2651	1.0
new_DNA_2554	new_DNA_2554	1.0
new_DNA_2683	new_DNA_2683	1.0
new_DNA_3233	new_DNA_3233	1.0
new_DNA_3265	new_DNA_3265	1.0
new_DNA_3265	new_DNA_3261	1.0
new_DNA_3329	new_DNA_3329	1.0
new_DNA_3361	new_DNA_2025	1.0
new_DNA_3361	new_DNA_2026	1.0
new_DNA_2522	new_DNA_2522	1.0
new_DNA_1653	new_DNA_1653	1.0
new_DNA_1621	new_DNA_1621	1.0
new_DNA_2394	new_DNA_2403	1.0
new_DNA_2394	new_DNA_2388	1.0
new_DNA_3409	new_DNA_3035	1.0
