query	target	fident
ssRNA837	ssRNA399	0.125
ssRNA837	ssRNA496	0.375
ssRNA837	ssRNA199	0.333
ssRNA837	ssRNA817	0.625
ssRNA837	ssRNA159	0.25
ssRNA837	ssRNA609	0.5
ssRNA837	ssRNA557	0.375
ssRNA837	ssRNA588	0.0
ssRNA837	ssRNA489	0.875
ssRNA837	ssRNA528	0.75
ssRNA837	ssRNA316	0.25
ssRNA837	ssRNA587	0.125
ssRNA837	ssRNA631	0.875
ssRNA837	ssRNA216	0.25
ssRNA837	ssRNA800	0.375
ssRNA837	ssRNA510	0.125
ssRNA837	ssRNA857	0.25
ssRNA837	ssRNA237	1.0
ssRNA837	ssRNA643	0.375
ssRNA837	ssRNA530	0.75
ssRNA837	ssRNA71	0.625
ssRNA837	ssRNA288	0.75
ssRNA837	ssRNA562	0.5
ssRNA837	ssRNA186	0.25
ssRNA837	ssRNA174	0.5
ssRNA837	ssRNA193	0.375
ssRNA837	ssRNA151	0.25
ssRNA837	ssRNA758	0.333
ssRNA837	ssRNA768	0.4
ssRNA837	ssRNA788	0.333
ssRNA837	ssRNA577	0.25
ssRNA837	ssRNA259	0.375
ssRNA837	ssRNA95	0.833
ssRNA837	ssRNA742	0.571
ssRNA837	ssRNA181	0.5
ssRNA837	ssRNA466	0.25
ssRNA837	ssRNA607	0.5
ssRNA837	ssRNA668	0.625
ssRNA837	ssRNA673	0.333
ssRNA837	ssRNA497	0.5
ssRNA837	ssRNA759	0.333
ssRNA837	ssRNA518	0.5
ssRNA837	ssRNA119	0.75
ssRNA837	ssRNA812	0.625
ssRNA837	ssRNA247	0.875
ssRNA837	ssRNA328	0.875
ssRNA837	ssRNA824	0.75
ssRNA837	ssRNA132	0.75
ssRNA837	ssRNA162	0.375
ssRNA837	ssRNA608	0.125
ssRNA837	ssRNA56	0.5
ssRNA837	ssRNA880	1.0
ssRNA837	ssRNA733	0.167
ssRNA837	ssRNA555	0.875
ssRNA837	ssRNA86	0.2
ssRNA837	ssRNA575	0.25
ssRNA837	ssRNA842	0.5
ssRNA837	ssRNA441	0.5
ssRNA837	ssRNA485	0.571
ssRNA837	ssRNA629	0.875
ssRNA837	ssRNA839	0.625
ssRNA837	ssRNA548	0.667
ssRNA837	ssRNA765	0.625
ssRNA837	ssRNA618	0.333
ssRNA837	ssRNA53	0.375
ssRNA837	ssRNA409	0.25
ssRNA837	ssRNA449	0.5
ssRNA837	ssRNA65	0.625
ssRNA837	ssRNA850	0.875
ssRNA837	ssRNA263	0.143
ssRNA837	ssRNA215	0.25
ssRNA837	ssRNA511	0.375
ssRNA837	ssRNA152	0.25
ssRNA837	ssRNA701	0.667
ssRNA837	ssRNA167	0.375
ssRNA837	ssRNA524	0.75
ssRNA837	ssRNA810	0.625
ssRNA837	ssRNA113	1.0
ssRNA837	ssRNA879	0.375
ssRNA837	ssRNA515	0.6
ssRNA837	ssRNA171	0.375
ssRNA837	ssRNA51	0.375
ssRNA837	ssRNA849	0.875
ssRNA837	ssRNA25	0.5
ssRNA837	ssRNA64	0.625
ssRNA837	ssRNA82	0.5
ssRNA837	ssRNA596	0.25
ssRNA837	ssRNA908	0.625
ssRNA837	ssRNA475	1.0
ssRNA837	ssRNA145	0.667
ssRNA837	ssRNA724	0.375
ssRNA837	ssRNA754	0.75
ssRNA837	ssRNA75	0.5
ssRNA837	ssRNA211	0.25
ssRNA837	ssRNA681	0.875
ssRNA837	ssRNA507	0.875
ssRNA837	ssRNA840	0.875
ssRNA837	ssRNA443	0.25
ssRNA837	ssRNA693	0.75
ssRNA837	ssRNA656	0.75
ssRNA837	ssRNA444	0.5
ssRNA837	ssRNA257	0.375
ssRNA837	ssRNA227	1.0
ssRNA837	ssRNA1	0.125
ssRNA837	ssRNA728	0.5
ssRNA837	ssRNA100	0.5
ssRNA837	ssRNA473	1.0
ssRNA837	ssRNA104	0.625
ssRNA837	ssRNA26	0.5
ssRNA837	ssRNA158	0.375
ssRNA837	ssRNA726	0.286
ssRNA837	ssRNA854	0.167
ssRNA837	ssRNA445	0.5
ssRNA837	ssRNA28	0.75
ssRNA837	ssRNA343	0.5
ssRNA837	ssRNA573	0.25
ssRNA837	ssRNA283	0.75
ssRNA837	ssRNA153	0.125
ssRNA837	ssRNA821	0.5
ssRNA837	ssRNA851	0.625
ssRNA837	ssRNA457	0.75
ssRNA837	ssRNA9	0.25
ssRNA837	ssRNA529	0.75
ssRNA837	ssRNA405	0.375
ssRNA837	ssRNA304	1.0
ssRNA837	ssRNA883	0.375
ssRNA837	ssRNA454	0.167
ssRNA837	ssRNA552	0.333
ssRNA837	ssRNA279	0.333
ssRNA837	ssRNA589	0.0
ssRNA837	ssRNA206	0.375
ssRNA837	ssRNA69	0.0
ssRNA837	ssRNA823	0.5
ssRNA837	ssRNA302	0.625
ssRNA837	ssRNA18	0.375
ssRNA837	ssRNA448	0.875
ssRNA837	ssRNA146	0.667
ssRNA837	ssRNA669	0.625
ssRNA837	ssRNA326	1.0
ssRNA837	ssRNA648	0.75
ssRNA837	ssRNA117	0.75
ssRNA837	ssRNA431	0.5
ssRNA837	ssRNA116	0.333
ssRNA837	ssRNA625	0.0
ssRNA837	ssRNA205	0.25
ssRNA837	ssRNA209	0.25
ssRNA837	ssRNA420	0.375
ssRNA837	ssRNA664	0.75
ssRNA837	ssRNA19	0.625
ssRNA837	ssRNA112	1.0
ssRNA837	ssRNA706	0.375
ssRNA837	ssRNA295	0.125
ssRNA837	ssRNA0	0.75
ssRNA837	ssRNA43	0.75
ssRNA837	ssRNA341	0.875
ssRNA837	ssRNA662	0.667
ssRNA837	ssRNA775	0.429
ssRNA837	ssRNA782	0.5
ssRNA837	ssRNA298	0.2
ssRNA837	ssRNA719	0.625
ssRNA837	ssRNA630	0.875
ssRNA837	ssRNA756	0.75
ssRNA837	ssRNA168	0.375
ssRNA837	ssRNA39	0.125
ssRNA837	ssRNA825	0.5
ssRNA837	ssRNA115	0.625
ssRNA837	ssRNA88	0.833
ssRNA837	ssRNA306	0.75
ssRNA837	ssRNA80	0.625
ssRNA837	ssRNA885	1.0
ssRNA837	ssRNA579	0.167
ssRNA837	ssRNA200	0.375
ssRNA837	ssRNA323	0.833
ssRNA837	ssRNA691	0.625
ssRNA837	ssRNA902	0.571
ssRNA837	ssRNA99	0.625
ssRNA837	ssRNA335	0.5
ssRNA837	ssRNA670	0.625
ssRNA837	ssRNA807	0.75
ssRNA837	ssRNA176	0.5
ssRNA837	ssRNA676	0.625
ssRNA837	ssRNA901	0.571
ssRNA837	ssRNA717	0.875
ssRNA837	ssRNA678	0.875
ssRNA837	ssRNA255	0.625
ssRNA837	ssRNA184	0.75
ssRNA837	ssRNA368	0.5
ssRNA837	ssRNA169	0.375
ssRNA837	ssRNA412	0.25
ssRNA837	ssRNA344	0.25
ssRNA837	ssRNA594	0.125
ssRNA837	ssRNA871	0.625
ssRNA837	ssRNA14	0.5
ssRNA837	ssRNA402	0.5
ssRNA837	ssRNA110	0.5
ssRNA837	ssRNA708	0.5
ssRNA837	ssRNA245	0.5
ssRNA837	ssRNA332	0.75
ssRNA837	ssRNA305	0.375
ssRNA837	ssRNA187	0.375
ssRNA837	ssRNA434	0.75
ssRNA837	ssRNA682	1.0
ssRNA837	ssRNA471	1.0
ssRNA837	ssRNA722	0.5
ssRNA837	ssRNA319	0.25
ssRNA837	ssRNA363	0.5
ssRNA837	ssRNA659	0.5
ssRNA837	ssRNA355	0.625
ssRNA837	ssRNA716	0.75
ssRNA837	ssRNA178	0.5
ssRNA837	ssRNA338	0.0
ssRNA837	ssRNA783	0.5
ssRNA837	ssRNA624	0.75
ssRNA837	ssRNA694	0.75
ssRNA837	ssRNA426	0.75
ssRNA837	ssRNA650	0.75
ssRNA837	ssRNA290	0.0
ssRNA837	ssRNA407	0.25
ssRNA837	ssRNA763	0.167
ssRNA837	ssRNA761	0.333
ssRNA837	ssRNA804	0.5
ssRNA837	ssRNA317	0.75
ssRNA837	ssRNA790	0.167
ssRNA837	ssRNA274	0.0
ssRNA837	ssRNA464	0.625
ssRNA837	ssRNA262	0.5
ssRNA837	ssRNA474	1.0
ssRNA837	ssRNA560	0.375
ssRNA837	ssRNA106	0.167
ssRNA837	ssRNA787	0.0
ssRNA837	ssRNA83	0.625
ssRNA837	ssRNA282	0.25
ssRNA837	ssRNA551	0.0
ssRNA837	ssRNA517	0.5
ssRNA837	ssRNA260	0.375
ssRNA837	ssRNA710	0.5
ssRNA837	ssRNA365	0.625
ssRNA837	ssRNA619	0.5
ssRNA837	ssRNA384	0.5
ssRNA837	ssRNA658	0.75
ssRNA837	ssRNA785	0.167
ssRNA837	ssRNA649	0.75
ssRNA837	ssRNA428	1.0
ssRNA837	ssRNA191	0.125
ssRNA837	ssRNA367	0.5
ssRNA837	ssRNA45	0.375
ssRNA837	ssRNA616	0.333
ssRNA837	ssRNA242	0.125
ssRNA837	ssRNA638	0.75
ssRNA837	ssRNA121	0.625
ssRNA837	ssRNA611	0.6
ssRNA837	ssRNA87	0.25
ssRNA837	ssRNA147	0.667
ssRNA837	ssRNA635	0.75
ssRNA837	ssRNA614	0.5
ssRNA837	ssRNA532	0.625
ssRNA837	ssRNA98	0.8
ssRNA837	ssRNA550	0.0
ssRNA837	ssRNA699	1.0
ssRNA837	ssRNA683	0.75
ssRNA837	ssRNA725	0.286
ssRNA837	ssRNA881	0.375
ssRNA837	ssRNA120	0.667
ssRNA837	ssRNA692	0.75
ssRNA837	ssRNA315	0.375
ssRNA837	ssRNA907	0.75
ssRNA837	ssRNA534	0.625
ssRNA837	ssRNA44	0.375
ssRNA837	ssRNA427	0.75
ssRNA837	ssRNA715	0.75
ssRNA837	ssRNA342	0.0
ssRNA837	ssRNA38	0.125
ssRNA837	ssRNA720	0.625
ssRNA837	ssRNA494	0.375
ssRNA837	ssRNA735	0.167
ssRNA837	ssRNA312	0.667
ssRNA837	ssRNA346	1.0
ssRNA837	ssRNA645	0.75
ssRNA837	ssRNA150	0.125
ssRNA837	ssRNA468	0.2
ssRNA837	ssRNA797	0.0
ssRNA837	ssRNA230	0.5
ssRNA837	ssRNA347	1.0
ssRNA837	ssRNA377	0.25
ssRNA837	ssRNA672	0.75
ssRNA837	ssRNA33	0.25
ssRNA837	ssRNA479	0.8
ssRNA837	ssRNA486	0.75
ssRNA837	ssRNA739	0.667
ssRNA837	ssRNA70	0.375
ssRNA837	ssRNA882	1.0
ssRNA837	ssRNA772	0.2
ssRNA837	ssRNA777	0.5
ssRNA837	ssRNA345	1.0
ssRNA837	ssRNA179	0.5
ssRNA837	ssRNA539	0.667
ssRNA837	ssRNA223	0.25
ssRNA837	ssRNA640	0.625
ssRNA837	ssRNA12	0.5
ssRNA837	ssRNA337	0.0
ssRNA837	ssRNA458	0.375
ssRNA837	ssRNA665	0.75
ssRNA837	ssRNA336	0.6
ssRNA837	ssRNA789	0.167
ssRNA837	ssRNA41	0.5
ssRNA837	ssRNA545	0.625
ssRNA837	ssRNA750	0.75
ssRNA837	ssRNA492	0.75
ssRNA837	ssRNA516	0.75
ssRNA837	ssRNA32	0.625
ssRNA837	ssRNA47	0.833
ssRNA837	ssRNA491	0.75
ssRNA837	ssRNA467	0.5
ssRNA837	ssRNA729	0.5
ssRNA837	ssRNA571	0.25
ssRNA837	ssRNA101	0.75
ssRNA837	ssRNA353	0.0
ssRNA837	ssRNA533	0.25
ssRNA837	ssRNA102	0.333
ssRNA837	ssRNA243	1.0
ssRNA837	ssRNA689	0.625
ssRNA837	ssRNA17	0.375
ssRNA837	ssRNA379	0.25
ssRNA837	ssRNA595	0.125
ssRNA837	ssRNA74	0.75
ssRNA837	ssRNA846	0.375
ssRNA837	ssRNA357	0.5
ssRNA837	ssRNA382	0.5
ssRNA837	ssRNA472	0.8
ssRNA837	ssRNA261	0.8
ssRNA837	ssRNA578	0.125
ssRNA837	ssRNA580	0.143
ssRNA837	ssRNA852	0.333
ssRNA837	ssRNA362	0.625
ssRNA837	ssRNA268	0.875
ssRNA837	ssRNA327	0.75
ssRNA837	ssRNA390	0.125
ssRNA837	ssRNA435	0.75
ssRNA837	ssRNA565	0.375
ssRNA837	ssRNA615	0.286
ssRNA837	ssRNA6	0.0
ssRNA837	ssRNA423	0.5
ssRNA837	ssRNA300	0.625
ssRNA837	ssRNA469	0.0
ssRNA837	ssRNA490	0.5
ssRNA837	ssRNA376	0.5
ssRNA837	ssRNA440	0.75
ssRNA837	ssRNA910	0.375
ssRNA837	ssRNA634	0.625
ssRNA837	ssRNA456	0.625
ssRNA837	ssRNA126	0.5
ssRNA837	ssRNA133	0.5
ssRNA837	ssRNA264	0.0
ssRNA837	ssRNA393	0.0
ssRNA837	ssRNA536	0.25
ssRNA837	ssRNA462	1.0
ssRNA837	ssRNA137	0.667
ssRNA837	ssRNA801	0.375
ssRNA837	ssRNA832	0.0
ssRNA837	ssRNA663	0.625
ssRNA837	ssRNA124	0.875
ssRNA837	ssRNA97	0.8
ssRNA837	ssRNA639	0.75
ssRNA837	ssRNA114	0.375
ssRNA837	ssRNA446	0.375
ssRNA837	ssRNA372	0.5
ssRNA837	ssRNA814	0.625
ssRNA837	ssRNA547	0.333
ssRNA837	ssRNA195	0.25
ssRNA837	ssRNA746	0.333
ssRNA837	ssRNA767	0.25
ssRNA837	ssRNA488	0.625
ssRNA837	ssRNA388	0.125
ssRNA837	ssRNA85	0.25
ssRNA837	ssRNA404	0.125
ssRNA837	ssRNA149	0.375
ssRNA837	ssRNA416	1.0
ssRNA837	ssRNA451	0.75
ssRNA837	ssRNA586	0.75
ssRNA837	ssRNA482	0.571
ssRNA837	ssRNA109	1.0
ssRNA837	ssRNA143	0.667
ssRNA837	ssRNA628	0.75
ssRNA837	ssRNA684	0.75
ssRNA837	ssRNA155	0.25
ssRNA837	ssRNA239	0.25
ssRNA837	ssRNA576	0.125
ssRNA837	ssRNA374	0.5
ssRNA837	ssRNA460	0.2
ssRNA837	ssRNA597	0.25
ssRNA837	ssRNA125	0.625
ssRNA837	ssRNA421	0.875
ssRNA837	ssRNA653	0.75
ssRNA837	ssRNA310	0.667
ssRNA837	ssRNA411	0.875
ssRNA837	ssRNA705	0.375
ssRNA837	ssRNA753	0.75
ssRNA837	ssRNA495	0.625
ssRNA837	ssRNA236	0.5
ssRNA837	ssRNA173	0.625
ssRNA837	ssRNA430	0.125
ssRNA837	ssRNA584	0.125
ssRNA837	ssRNA633	0.875
ssRNA837	ssRNA909	0.5
ssRNA837	ssRNA256	0.5
ssRNA837	ssRNA714	0.875
ssRNA837	ssRNA398	0.125
ssRNA837	ssRNA820	0.875
ssRNA837	ssRNA470	0.167
ssRNA837	ssRNA484	0.667
ssRNA837	ssRNA707	0.5
ssRNA837	ssRNA512	0.625
ssRNA837	ssRNA792	0.0
ssRNA837	ssRNA202	0.25
ssRNA837	ssRNA252	0.375
ssRNA837	ssRNA826	0.75
ssRNA837	ssRNA92	0.125
ssRNA837	ssRNA844	0.5
ssRNA837	ssRNA135	0.5
ssRNA837	ssRNA626	0.75
ssRNA837	ssRNA136	0.667
ssRNA837	ssRNA519	0.75
ssRNA837	ssRNA366	0.8
ssRNA837	ssRNA778	0.333
ssRNA837	ssRNA535	0.5
ssRNA837	ssRNA408	0.0
ssRNA837	ssRNA165	0.5
ssRNA837	ssRNA144	0.667
ssRNA837	ssRNA748	0.75
ssRNA837	ssRNA779	0.5
ssRNA837	ssRNA700	0.5
ssRNA837	ssRNA822	0.5
ssRNA837	ssRNA538	0.0
ssRNA837	ssRNA352	0.333
ssRNA837	ssRNA803	0.5
ssRNA837	ssRNA523	1.0
ssRNA837	ssRNA244	0.75
ssRNA837	ssRNA22	0.125
ssRNA837	ssRNA72	0.0
ssRNA837	ssRNA296	0.5
ssRNA837	ssRNA461	0.5
ssRNA837	ssRNA556	0.375
ssRNA837	ssRNA572	0.25
ssRNA837	ssRNA593	1.0
ssRNA837	ssRNA833	0.286
ssRNA837	ssRNA48	0.5
ssRNA837	ssRNA34	0.5
ssRNA837	ssRNA798	0.143
ssRNA837	ssRNA743	0.25
ssRNA837	ssRNA437	0.375
ssRNA837	ssRNA687	0.667
ssRNA837	ssRNA351	0.75
ssRNA837	ssRNA657	0.375
ssRNA837	ssRNA506	0.25
ssRNA837	ssRNA525	0.75
ssRNA837	ssRNA703	0.8
ssRNA837	ssRNA78	0.5
ssRNA837	ssRNA389	0.125
ssRNA837	ssRNA465	0.25
ssRNA837	ssRNA791	0.143
ssRNA837	ssRNA455	0.429
ssRNA837	ssRNA76	0.625
ssRNA837	ssRNA251	0.625
ssRNA837	ssRNA220	1.0
ssRNA837	ssRNA212	0.25
ssRNA837	ssRNA888	1.0
ssRNA837	ssRNA845	0.625
ssRNA837	ssRNA222	0.25
ssRNA837	ssRNA621	0.714
ssRNA837	ssRNA24	0.375
ssRNA837	ssRNA161	0.375
ssRNA837	ssRNA878	1.0
ssRNA837	ssRNA835	0.75
ssRNA837	ssRNA20	0.625
ssRNA837	ssRNA841	0.5
ssRNA837	ssRNA134	0.375
ssRNA837	ssRNA224	0.167
ssRNA837	ssRNA356	0.625
ssRNA837	ssRNA213	0.375
ssRNA837	ssRNA23	0.25
ssRNA837	ssRNA369	0.0
ssRNA837	ssRNA37	0.25
ssRNA837	ssRNA311	0.667
ssRNA837	ssRNA414	0.25
ssRNA837	ssRNA613	0.5
ssRNA837	ssRNA218	0.5
ssRNA837	ssRNA764	0.625
ssRNA837	ssRNA704	0.714
ssRNA837	ssRNA170	0.625
ssRNA837	ssRNA340	0.625
ssRNA837	ssRNA386	0.375
ssRNA837	ssRNA836	0.75
ssRNA837	ssRNA567	0.4
ssRNA837	ssRNA400	0.125
ssRNA837	ssRNA403	0.375
ssRNA837	ssRNA225	0.5
ssRNA837	ssRNA872	0.625
ssRNA837	ssRNA501	0.5
ssRNA837	ssRNA68	0.375
ssRNA837	ssRNA164	0.5
ssRNA837	ssRNA453	0.5
ssRNA837	ssRNA599	0.375
ssRNA837	ssRNA4	0.25
ssRNA837	ssRNA318	0.75
ssRNA837	ssRNA293	0.5
ssRNA837	ssRNA321	1.0
ssRNA837	ssRNA711	0.667
ssRNA837	ssRNA544	0.75
ssRNA837	ssRNA54	0.0
ssRNA837	ssRNA582	0.25
ssRNA837	ssRNA308	0.625
ssRNA837	ssRNA248	0.714
ssRNA837	ssRNA899	1.0
ssRNA837	ssRNA855	0.167
ssRNA837	ssRNA292	0.4
ssRNA837	ssRNA40	0.25
ssRNA837	ssRNA642	0.25
ssRNA837	ssRNA123	0.375
ssRNA837	ssRNA574	0.875
ssRNA837	ssRNA806	0.625
ssRNA837	ssRNA527	0.75
ssRNA837	ssRNA583	0.375
ssRNA837	ssRNA612	0.5
ssRNA837	ssRNA138	0.667
ssRNA837	ssRNA275	0.0
ssRNA837	ssRNA189	1.0
ssRNA837	ssRNA148	0.375
ssRNA837	ssRNA370	0.375
ssRNA837	ssRNA183	0.75
ssRNA837	ssRNA740	0.286
ssRNA837	ssRNA688	0.625
ssRNA837	ssRNA385	0.75
ssRNA837	ssRNA666	0.75
ssRNA837	ssRNA853	0.333
ssRNA837	ssRNA677	0.875
ssRNA837	ssRNA531	0.625
ssRNA837	ssRNA890	1.0
ssRNA837	ssRNA794	0.0
ssRNA837	ssRNA605	0.375
ssRNA837	ssRNA299	0.125
ssRNA837	ssRNA900	0.625
ssRNA837	ssRNA29	0.625
ssRNA837	ssRNA592	0.375
ssRNA837	ssRNA856	0.625
ssRNA837	ssRNA16	0.25
ssRNA837	ssRNA766	0.625
ssRNA837	ssRNA208	0.25
ssRNA837	ssRNA281	0.75
ssRNA837	ssRNA549	0.333
ssRNA837	ssRNA508	0.375
ssRNA837	ssRNA127	0.25
ssRNA837	ssRNA77	0.6
ssRNA837	ssRNA418	0.5
ssRNA837	ssRNA190	0.25
ssRNA837	ssRNA602	0.375
ssRNA837	ssRNA514	0.0
ssRNA837	ssRNA207	0.25
ssRNA837	ssRNA131	0.375
ssRNA837	ssRNA755	0.75
ssRNA837	ssRNA415	0.5
ssRNA837	ssRNA655	0.75
ssRNA837	ssRNA265	0.0
ssRNA837	ssRNA436	0.5
ssRNA837	ssRNA887	0.375
ssRNA837	ssRNA680	0.875
ssRNA837	ssRNA201	0.375
ssRNA837	ssRNA359	0.75
ssRNA837	ssRNA108	0.625
ssRNA837	ssRNA84	0.667
ssRNA837	ssRNA284	0.625
ssRNA837	ssRNA196	0.25
ssRNA837	ssRNA250	0.857
ssRNA837	ssRNA241	0.625
ssRNA837	ssRNA46	0.286
ssRNA837	ssRNA780	0.5
ssRNA837	ssRNA339	0.667
ssRNA837	ssRNA192	0.375
ssRNA837	ssRNA581	0.0
ssRNA837	ssRNA395	0.0
ssRNA837	ssRNA105	0.75
ssRNA837	ssRNA476	0.625
ssRNA837	ssRNA828	0.5
ssRNA837	ssRNA254	0.75
ssRNA837	ssRNA829	0.333
ssRNA837	ssRNA744	0.125
ssRNA837	ssRNA139	0.5
ssRNA837	ssRNA203	0.25
ssRNA837	ssRNA182	0.5
ssRNA837	ssRNA866	0.75
ssRNA837	ssRNA749	0.75
ssRNA837	ssRNA59	0.143
ssRNA837	ssRNA813	0.5
ssRNA837	ssRNA843	0.75
ssRNA837	ssRNA90	0.5
ssRNA837	ssRNA438	0.5
ssRNA837	ssRNA570	0.125
ssRNA837	ssRNA610	0.5
ssRNA837	ssRNA276	0.0
ssRNA837	ssRNA160	0.25
ssRNA837	ssRNA122	0.875
ssRNA837	ssRNA172	0.375
ssRNA837	ssRNA808	0.375
ssRNA837	ssRNA815	0.625
ssRNA837	ssRNA877	0.375
ssRNA837	ssRNA118	0.625
ssRNA837	ssRNA271	0.75
ssRNA837	ssRNA447	0.375
ssRNA837	ssRNA641	0.25
ssRNA837	ssRNA35	0.375
ssRNA837	ssRNA79	0.5
ssRNA837	ssRNA522	1.0
ssRNA837	ssRNA774	0.2
ssRNA837	ssRNA58	0.5
ssRNA837	ssRNA406	0.25
ssRNA837	ssRNA425	1.0
ssRNA837	ssRNA493	0.625
ssRNA837	ssRNA623	0.875
ssRNA837	ssRNA194	0.125
ssRNA837	ssRNA736	0.167
ssRNA837	ssRNA478	0.8
ssRNA837	ssRNA433	0.75
ssRNA837	ssRNA180	0.625
ssRNA837	ssRNA333	0.625
ssRNA837	ssRNA197	0.25
ssRNA837	ssRNA561	0.375
ssRNA837	ssRNA604	0.25
ssRNA837	ssRNA3	0.25
ssRNA837	ssRNA809	0.5
ssRNA837	ssRNA487	0.5
ssRNA837	ssRNA784	0.333
ssRNA837	ssRNA309	0.5
ssRNA837	ssRNA331	1.0
ssRNA837	ssRNA585	0.375
ssRNA837	ssRNA258	0.75
ssRNA837	ssRNA392	0.0
ssRNA837	ssRNA709	0.5
ssRNA837	ssRNA721	0.75
ssRNA837	ssRNA679	0.875
ssRNA837	ssRNA66	0.143
ssRNA837	ssRNA129	0.833
ssRNA837	ssRNA723	0.375
ssRNA837	ssRNA569	0.25
ssRNA837	ssRNA329	0.75
ssRNA837	ssRNA387	0.286
ssRNA837	ssRNA793	0.143
ssRNA837	ssRNA61	0.286
ssRNA837	ssRNA313	0.875
ssRNA837	ssRNA459	0.25
ssRNA837	ssRNA156	0.375
ssRNA837	ssRNA898	0.25
ssRNA837	ssRNA786	0.167
ssRNA837	ssRNA450	0.5
ssRNA837	ssRNA757	0.75
ssRNA837	ssRNA270	0.75
ssRNA837	ssRNA671	0.625
ssRNA837	ssRNA601	0.625
ssRNA837	ssRNA818	0.75
ssRNA837	ssRNA89	0.625
ssRNA837	ssRNA30	0.875
ssRNA837	ssRNA394	0.125
ssRNA837	ssRNA827	0.75
ssRNA837	ssRNA559	0.375
ssRNA837	ssRNA267	0.8
ssRNA837	ssRNA325	1.0
ssRNA837	ssRNA294	0.125
ssRNA837	ssRNA696	0.5
ssRNA837	ssRNA396	0.0
ssRNA837	ssRNA214	0.25
ssRNA837	ssRNA819	0.625
ssRNA837	ssRNA349	0.5
ssRNA837	ssRNA505	0.875
ssRNA837	ssRNA651	0.75
ssRNA837	ssRNA838	0.875
ssRNA837	ssRNA185	0.333
ssRNA837	ssRNA698	0.857
ssRNA837	ssRNA140	0.667
ssRNA837	ssRNA11	0.25
ssRNA837	ssRNA702	0.6
ssRNA837	ssRNA503	1.0
ssRNA837	ssRNA690	0.625
ssRNA837	ssRNA781	0.333
ssRNA837	ssRNA553	0.5
ssRNA837	ssRNA564	0.375
ssRNA837	ssRNA442	0.5
ssRNA837	ssRNA745	0.25
ssRNA837	ssRNA177	0.625
ssRNA837	ssRNA751	0.75
ssRNA837	ssRNA773	0.143
ssRNA837	ssRNA31	0.75
ssRNA837	ssRNA713	0.75
ssRNA837	ssRNA320	0.5
ssRNA837	ssRNA36	0.25
ssRNA837	ssRNA8	0.125
ssRNA837	ssRNA141	0.667
ssRNA837	ssRNA830	0.4
ssRNA837	ssRNA286	0.375
ssRNA837	ssRNA667	0.625
ssRNA837	ssRNA738	0.833
ssRNA837	ssRNA661	0.5
ssRNA837	ssRNA175	0.5
ssRNA837	ssRNA622	0.75
ssRNA837	ssRNA637	0.875
ssRNA837	ssRNA600	0.5
ssRNA837	ssRNA62	0.143
ssRNA837	ssRNA686	0.8
ssRNA837	ssRNA354	0.875
ssRNA837	ssRNA157	0.375
ssRNA837	ssRNA348	0.5
ssRNA837	ssRNA204	0.375
ssRNA837	ssRNA91	0.75
ssRNA837	ssRNA504	0.375
ssRNA837	ssRNA291	0.4
ssRNA837	ssRNA221	0.875
ssRNA837	ssRNA697	0.714
ssRNA837	ssRNA632	0.75
ssRNA837	ssRNA111	0.25
ssRNA837	ssRNA439	0.625
ssRNA837	ssRNA273	0.75
ssRNA837	ssRNA360	0.625
ssRNA837	ssRNA770	0.4
ssRNA837	ssRNA568	0.4
ssRNA837	ssRNA128	0.125
ssRNA837	ssRNA463	0.375
ssRNA837	ssRNA483	0.571
ssRNA837	ssRNA301	0.5
ssRNA837	ssRNA401	0.125
ssRNA837	ssRNA364	0.375
ssRNA837	ssRNA847	0.25
ssRNA837	ssRNA876	0.375
ssRNA837	ssRNA397	0.0
ssRNA66	ssRNA266	0.286
ssRNA66	ssRNA57	0.429
ssRNA66	ssRNA10	0.286
ssRNA66	ssRNA166	0.571
ssRNA66	ssRNA93	0.714
ssRNA66	ssRNA834	0.143
ssRNA66	ssRNA280	0.833
ssRNA66	ssRNA361	0.6
ssRNA66	ssRNA500	0.571
ssRNA66	ssRNA730	0.286
ssRNA66	ssRNA21	0.857
ssRNA66	ssRNA49	0.571
ssRNA66	ssRNA285	0.714
ssRNA66	ssRNA297	0.429
ssRNA66	ssRNA383	0.714
ssRNA66	ssRNA811	0.714
ssRNA66	ssRNA217	0.286
ssRNA66	ssRNA874	0.8
ssRNA66	ssRNA617	0.286
ssRNA66	ssRNA526	0.857
ssRNA66	ssRNA848	0.571
ssRNA66	ssRNA452	0.571
ssRNA66	ssRNA198	0.286
ssRNA66	ssRNA154	0.429
ssRNA66	ssRNA27	0.857
ssRNA66	ssRNA358	0.429
ssRNA66	ssRNA307	0.714
ssRNA66	ssRNA540	0.571
ssRNA66	ssRNA2	0.6
ssRNA66	ssRNA521	0.714
ssRNA66	ssRNA636	0.857
ssRNA66	ssRNA219	0.857
ssRNA66	ssRNA253	0.0
ssRNA66	ssRNA410	0.571
ssRNA66	ssRNA103	0.571
ssRNA66	ssRNA226	0.429
ssRNA66	ssRNA598	0.714
ssRNA66	ssRNA63	0.714
ssRNA66	ssRNA590	0.571
ssRNA66	ssRNA796	0.714
ssRNA66	ssRNA15	0.429
ssRNA66	ssRNA417	0.429
ssRNA66	ssRNA432	0.857
ssRNA66	ssRNA603	0.429
ssRNA66	ssRNA238	0.571
ssRNA66	ssRNA229	0.429
ssRNA66	ssRNA769	0.4
