query	target	fident
ssDNA1174	ssDNA247	0.0
ssDNA1174	ssDNA532	0.31
ssDNA1174	ssDNA258	0.208
ssDNA1174	ssDNA1300	0.1
ssDNA1174	ssDNA979	0.5
ssDNA1174	ssDNA310	0.118
ssDNA1174	ssDNA685	0.333
ssDNA1174	ssDNA117	0.393
ssDNA1174	ssDNA1407	0.481
ssDNA1174	ssDNA553	0.2
ssDNA1174	ssDNA1050	0.364
ssDNA1174	ssDNA652	0.273
ssDNA1174	ssDNA1246	0.316
ssDNA1174	ssDNA88	0.333
ssDNA1174	ssDNA951	0.222
ssDNA1174	ssDNA86	0.367
ssDNA1174	ssDNA573	0.2
ssDNA1174	ssDNA844	0.389
ssDNA1174	ssDNA488	0.271
ssDNA1174	ssDNA1089	0.195
ssDNA1174	ssDNA1132	0.231
ssDNA1174	ssDNA238	0.222
ssDNA1174	ssDNA487	0.225
ssDNA1174	ssDNA1272	0.368
ssDNA1174	ssDNA396	0.0
ssDNA1174	ssDNA1003	0.0
ssDNA1174	ssDNA245	0.188
ssDNA1174	ssDNA930	0.286
ssDNA1174	ssDNA1140	0.125
ssDNA1174	ssDNA877	0.154
ssDNA1174	ssDNA968	0.222
ssDNA1174	ssDNA1571	0.225
ssDNA1174	ssDNA321	0.176
ssDNA1174	ssDNA1054	0.391
ssDNA1174	ssDNA1100	0.25
ssDNA1174	ssDNA698	0.227
ssDNA1174	ssDNA826	0.0
ssDNA1174	ssDNA12	0.367
ssDNA1174	ssDNA812	0.235
ssDNA1174	ssDNA920	0.0
ssDNA1174	ssDNA1117	0.265
ssDNA1174	ssDNA983	0.308
ssDNA1174	ssDNA637	0.188
ssDNA1174	ssDNA1423	0.3
ssDNA1174	ssDNA868	0.125
ssDNA1174	ssDNA883	0.098
ssDNA1174	ssDNA1600	0.25
ssDNA1174	ssDNA927	0.2
ssDNA1174	ssDNA946	0.333
ssDNA1174	ssDNA1256	0.368
ssDNA1174	ssDNA1402	0.333
ssDNA1174	ssDNA1249	0.368
ssDNA1174	ssDNA38	0.3
ssDNA1174	ssDNA1344	0.6
ssDNA1174	ssDNA1153	0.167
ssDNA1174	ssDNA287	0.257
ssDNA1174	ssDNA1287	0.316
ssDNA1174	ssDNA515	0.267
ssDNA1174	ssDNA10	0.375
ssDNA1174	ssDNA299	0.176
ssDNA1174	ssDNA726	1.0
ssDNA1174	ssDNA222	0.312
ssDNA1174	ssDNA1403	0.227
ssDNA1174	ssDNA355	0.0
ssDNA1174	ssDNA140	0.08
ssDNA1174	ssDNA486	0.231
ssDNA1174	ssDNA657	0.312
ssDNA1174	ssDNA820	0.0
ssDNA1174	ssDNA1443	0.316
ssDNA1174	ssDNA796	0.273
ssDNA1174	ssDNA514	0.0
ssDNA1174	ssDNA1370	0.2
ssDNA1174	ssDNA1224	0.296
ssDNA1174	ssDNA1365	0.182
ssDNA1174	ssDNA985	0.167
ssDNA1174	ssDNA1190	0.15
ssDNA1174	ssDNA1233	0.368
ssDNA1174	ssDNA1349	0.55
ssDNA1174	ssDNA292	0.235
ssDNA1174	ssDNA1284	0.263
ssDNA1174	ssDNA1261	0.316
ssDNA1174	ssDNA115	0.5
ssDNA1174	ssDNA268	0.312
ssDNA1174	ssDNA547	0.296
ssDNA1174	ssDNA1288	0.368
ssDNA1174	ssDNA1205	0.174
ssDNA1174	ssDNA937	0.217
ssDNA1174	ssDNA201	0.167
ssDNA1174	ssDNA1106	0.2
ssDNA1174	ssDNA286	0.357
ssDNA1174	ssDNA1102	0.545
ssDNA1174	ssDNA1551	0.293
ssDNA1174	ssDNA283	0.474
ssDNA1174	ssDNA340	0.167
ssDNA1174	ssDNA1307	0.269
ssDNA1174	ssDNA882	0.146
ssDNA1174	ssDNA1509	0.275
ssDNA1174	ssDNA3	0.24
ssDNA1174	ssDNA1545	0.0
ssDNA1174	ssDNA711	0.133
ssDNA1174	ssDNA232	0.625
ssDNA1174	ssDNA543	0.208
ssDNA1174	ssDNA1135	0.125
ssDNA1174	ssDNA596	0.235
ssDNA1174	ssDNA1221	0.296
ssDNA1174	ssDNA581	0.263
ssDNA1174	ssDNA1305	0.308
ssDNA1174	ssDNA256	0.361
ssDNA1174	ssDNA860	0.241
ssDNA1174	ssDNA467	0.5
ssDNA1174	ssDNA197	0.257
ssDNA1174	ssDNA1271	0.263
ssDNA1174	ssDNA785	0.0
ssDNA1174	ssDNA1417	0.2
ssDNA1174	ssDNA1530	0.028
ssDNA1174	ssDNA896	0.37
ssDNA1174	ssDNA1228	0.259
ssDNA1174	ssDNA484	0.579
ssDNA1174	ssDNA164	0.346
ssDNA1174	ssDNA1310	0.312
ssDNA1174	ssDNA1036	0.0
ssDNA1174	ssDNA1383	0.333
ssDNA1174	ssDNA773	0.308
ssDNA1174	ssDNA778	0.263
ssDNA1174	ssDNA675	0.244
ssDNA1174	ssDNA483	0.154
ssDNA1174	ssDNA71	0.167
ssDNA1174	ssDNA350	0.0
ssDNA1174	ssDNA1293	0.433
ssDNA1174	ssDNA1116	0.265
ssDNA1174	ssDNA1279	0.263
ssDNA1174	ssDNA1514	0.333
ssDNA1174	ssDNA17	0.308
ssDNA1174	ssDNA1510	0.19
ssDNA1174	ssDNA1048	0.35
ssDNA1174	ssDNA305	0.118
ssDNA1174	ssDNA533	0.318
ssDNA1174	ssDNA1578	0.24
ssDNA1174	ssDNA382	0.316
ssDNA1174	ssDNA544	0.125
ssDNA1174	ssDNA190	0.083
ssDNA1174	ssDNA175	0.333
ssDNA1174	ssDNA315	0.176
ssDNA1174	ssDNA157	0.625
ssDNA1174	ssDNA741	0.263
ssDNA1174	ssDNA1404	0.289
ssDNA1174	ssDNA1230	0.333
ssDNA1174	ssDNA1523	0.273
ssDNA1174	ssDNA225	0.571
ssDNA1174	ssDNA1252	0.368
ssDNA1174	ssDNA248	0.389
ssDNA1174	ssDNA1141	0.167
ssDNA1174	ssDNA591	0.222
ssDNA1174	ssDNA574	0.167
ssDNA1174	ssDNA1543	0.111
ssDNA1174	ssDNA1387	0.444
ssDNA1174	ssDNA1248	0.421
ssDNA1174	ssDNA838	0.1
ssDNA1174	ssDNA498	1.0
ssDNA1174	ssDNA39	0.3
ssDNA1174	ssDNA1109	0.0
ssDNA1174	ssDNA217	0.0
ssDNA1174	ssDNA464	0.133
ssDNA1174	ssDNA1376	0.182
ssDNA1174	ssDNA535	0.222
ssDNA1174	ssDNA615	0.048
ssDNA1174	ssDNA667	0.275
ssDNA1174	ssDNA1291	0.368
ssDNA1174	ssDNA650	0.391
ssDNA1174	ssDNA1368	0.147
ssDNA1174	ssDNA87	0.333
ssDNA1174	ssDNA1105	0.2
ssDNA1174	ssDNA346	0.667
ssDNA1174	ssDNA834	0.167
ssDNA1174	ssDNA508	0.0
ssDNA1174	ssDNA710	0.286
ssDNA1174	ssDNA40	0.227
ssDNA1174	ssDNA331	0.118
ssDNA1174	ssDNA1320	0.32
ssDNA1174	ssDNA214	0.364
ssDNA1174	ssDNA854	0.211
ssDNA1174	ssDNA458	0.231
ssDNA1174	ssDNA1378	0.25
ssDNA1174	ssDNA406	0.3
ssDNA1174	ssDNA746	0.278
ssDNA1174	ssDNA384	0.222
ssDNA1174	ssDNA1213	0.0
ssDNA1174	ssDNA1550	0.3
ssDNA1174	ssDNA1191	0.0
ssDNA1174	ssDNA875	0.167
ssDNA1174	ssDNA918	0.354
ssDNA1174	ssDNA192	0.4
ssDNA1174	ssDNA1393	0.429
ssDNA1174	ssDNA294	0.176
ssDNA1174	ssDNA1185	0.3
ssDNA1174	ssDNA842	0.308
ssDNA1174	ssDNA852	0.423
ssDNA1174	ssDNA130	0.19
ssDNA1174	ssDNA1152	0.0
ssDNA1174	ssDNA163	0.462
ssDNA1174	ssDNA830	0.0
ssDNA1174	ssDNA571	0.278
ssDNA1174	ssDNA1518	0.323
ssDNA1174	ssDNA1021	0.56
ssDNA1174	ssDNA1505	0.587
ssDNA1174	ssDNA840	0.087
ssDNA1174	ssDNA113	0.211
ssDNA1174	ssDNA960	0.4
ssDNA1174	ssDNA598	0.375
ssDNA1174	ssDNA184	0.367
ssDNA1174	ssDNA936	0.174
ssDNA1174	ssDNA104	0.214
ssDNA1174	ssDNA552	0.333
ssDNA1174	ssDNA790	0.389
ssDNA1174	ssDNA1047	0.306
ssDNA1174	ssDNA213	0.333
ssDNA1174	ssDNA83	0.045
ssDNA1174	ssDNA398	0.2
ssDNA1174	ssDNA1059	0.348
ssDNA1174	ssDNA1408	0.333
ssDNA1174	ssDNA651	0.222
ssDNA1174	ssDNA343	0.25
ssDNA1174	ssDNA674	0.289
ssDNA1174	ssDNA1541	0.435
ssDNA1174	ssDNA1298	0.167
ssDNA1174	ssDNA460	0.0
ssDNA1174	ssDNA961	0.118
ssDNA1174	ssDNA1442	0.368
ssDNA1174	ssDNA1200	0.105
ssDNA1174	ssDNA602	0.2
ssDNA1174	ssDNA475	0.3
ssDNA1174	ssDNA539	0.375
ssDNA1174	ssDNA1245	0.316
ssDNA1174	ssDNA704	0.133
ssDNA1174	ssDNA109	0.368
ssDNA1174	ssDNA266	0.25
ssDNA1174	ssDNA1156	0.0
ssDNA1174	ssDNA654	0.231
ssDNA1174	ssDNA538	0.2
ssDNA1174	ssDNA1227	0.185
ssDNA1174	ssDNA142	0.423
ssDNA1174	ssDNA518	0.385
ssDNA1174	ssDNA1257	0.316
ssDNA1174	ssDNA1521	0.233
ssDNA1174	ssDNA1144	0.133
ssDNA1174	ssDNA395	0.333
ssDNA1174	ssDNA501	0.0
ssDNA1174	ssDNA564	0.333
ssDNA1174	ssDNA633	0.1
ssDNA1174	ssDNA1296	0.333
ssDNA1174	ssDNA1068	0.0
ssDNA1174	ssDNA20	0.294
ssDNA1174	ssDNA209	0.3
ssDNA1174	ssDNA1238	0.316
ssDNA1174	ssDNA1388	0.516
ssDNA1174	ssDNA46	0.5
ssDNA1174	ssDNA1241	0.368
ssDNA1174	ssDNA1584	0.143
ssDNA1174	ssDNA405	0.3
ssDNA1174	ssDNA154	0.0
ssDNA1174	ssDNA1421	0.271
ssDNA1174	ssDNA1186	0.083
ssDNA1174	ssDNA1445	0.2
ssDNA1174	ssDNA1605	0.25
ssDNA1174	ssDNA957	0.382
ssDNA1174	ssDNA1569	0.3
ssDNA1174	ssDNA1084	0.273
ssDNA1174	ssDNA668	0.458
ssDNA1174	ssDNA628	0.273
ssDNA1174	ssDNA378	0.333
ssDNA1174	ssDNA634	0.308
ssDNA1174	ssDNA23	0.1
ssDNA1174	ssDNA1056	1.0
ssDNA1174	ssDNA211	0.28
ssDNA1174	ssDNA279	0.167
ssDNA1174	ssDNA715	0.316
ssDNA1174	ssDNA1128	0.333
ssDNA1174	ssDNA0	0.125
ssDNA1174	ssDNA563	0.35
ssDNA1174	ssDNA1380	0.143
ssDNA1174	ssDNA671	0.222
ssDNA1174	ssDNA502	0.0
ssDNA1174	ssDNA745	0.214
ssDNA1174	ssDNA1254	0.421
ssDNA1174	ssDNA1434	0.154
ssDNA1174	ssDNA499	0.0
ssDNA1174	ssDNA1002	0.25
ssDNA1174	ssDNA1207	0.571
ssDNA1174	ssDNA902	0.333
ssDNA1174	ssDNA1177	0.146
ssDNA1174	ssDNA1400	0.333
ssDNA1174	ssDNA887	0.195
ssDNA1174	ssDNA771	0.267
ssDNA1174	ssDNA94	0.208
ssDNA1174	ssDNA1314	0.375
ssDNA1174	ssDNA649	0.167
ssDNA1174	ssDNA1438	0.35
ssDNA1174	ssDNA1520	0.333
ssDNA1174	ssDNA96	0.179
ssDNA1174	ssDNA1409	0.269
ssDNA1174	ssDNA703	0.25
ssDNA1174	ssDNA95	0.478
ssDNA1174	ssDNA570	0.133
ssDNA1174	ssDNA203	0.5
ssDNA1174	ssDNA1603	0.36
ssDNA1174	ssDNA1575	0.348
ssDNA1174	ssDNA51	0.375
ssDNA1174	ssDNA1027	0.229
ssDNA1174	ssDNA1572	0.255
ssDNA1174	ssDNA1322	0.636
ssDNA1174	ssDNA470	0.0
ssDNA1174	ssDNA908	0.143
ssDNA1174	ssDNA1354	0.417
ssDNA1174	ssDNA1067	0.0
ssDNA1174	ssDNA890	0.0
ssDNA1174	ssDNA387	0.111
ssDNA1174	ssDNA168	0.385
ssDNA1174	ssDNA938	0.167
ssDNA1174	ssDNA271	0.3
ssDNA1174	ssDNA551	0.296
ssDNA1174	ssDNA108	0.0
ssDNA1174	ssDNA1193	0.333
ssDNA1174	ssDNA558	0.263
ssDNA1174	ssDNA507	0.3
ssDNA1174	ssDNA187	0.154
ssDNA1174	ssDNA801	0.381
ssDNA1174	ssDNA500	0.0
ssDNA1174	ssDNA179	0.19
ssDNA1174	ssDNA1384	0.235
ssDNA1174	ssDNA1082	0.308
ssDNA1174	ssDNA542	0.167
ssDNA1174	ssDNA1170	1.0
ssDNA1174	ssDNA55	0.133
ssDNA1174	ssDNA585	0.32
ssDNA1174	ssDNA1439	0.083
ssDNA1174	ssDNA47	0.286
ssDNA1174	ssDNA237	0.25
ssDNA1174	ssDNA360	0.143
ssDNA1174	ssDNA755	0.2
ssDNA1174	ssDNA1029	0.25
ssDNA1174	ssDNA1321	0.333
ssDNA1174	ssDNA93	0.1
ssDNA1174	ssDNA1559	0.4
ssDNA1174	ssDNA664	0.278
ssDNA1174	ssDNA995	0.0
ssDNA1174	ssDNA1078	0.294
ssDNA1174	ssDNA165	0.333
ssDNA1174	ssDNA693	0.158
ssDNA1174	ssDNA189	0.375
ssDNA1174	ssDNA534	0.16
ssDNA1174	ssDNA1392	0.304
ssDNA1174	ssDNA1356	0.5
ssDNA1174	ssDNA64	0.333
ssDNA1174	ssDNA1198	0.062
ssDNA1174	ssDNA180	0.318
ssDNA1174	ssDNA1601	0.25
ssDNA1174	ssDNA689	0.364
ssDNA1174	ssDNA599	0.256
ssDNA1174	ssDNA1018	0.238
ssDNA1174	ssDNA1412	0.375
ssDNA1174	ssDNA880	0.195
ssDNA1174	ssDNA955	0.471
ssDNA1174	ssDNA31	0.333
ssDNA1174	ssDNA731	0.375
ssDNA1174	ssDNA1301	0.133
ssDNA1174	ssDNA595	0.294
ssDNA1174	ssDNA976	0.348
ssDNA1174	ssDNA1316	0.375
ssDNA1174	ssDNA744	0.239
ssDNA1174	ssDNA1099	0.1
ssDNA1174	ssDNA1548	0.25
ssDNA1174	ssDNA1425	0.231
ssDNA1174	ssDNA263	0.562
ssDNA1174	ssDNA469	0.0
ssDNA1174	ssDNA1026	0.241
ssDNA1174	ssDNA616	0.167
ssDNA1174	ssDNA182	0.55
ssDNA1174	ssDNA176	0.381
ssDNA1174	ssDNA139	0.174
ssDNA1174	ssDNA610	0.286
ssDNA1174	ssDNA1075	1.0
ssDNA1174	ssDNA325	0.176
ssDNA1174	ssDNA1327	0.267
ssDNA1174	ssDNA103	0.156
ssDNA1174	ssDNA374	0.296
ssDNA1174	ssDNA913	0.179
ssDNA1174	ssDNA803	0.12
ssDNA1174	ssDNA1264	0.316
ssDNA1174	ssDNA555	0.2
ssDNA1174	ssDNA1201	0.15
ssDNA1174	ssDNA227	0.25
ssDNA1174	ssDNA1161	0.043
ssDNA1174	ssDNA1139	0.125
ssDNA1174	ssDNA916	0.095
ssDNA1174	ssDNA24	0.2
ssDNA1174	ssDNA336	0.176
ssDNA1174	ssDNA1363	0.125
ssDNA1174	ssDNA244	0.389
ssDNA1174	ssDNA1274	0.368
ssDNA1174	ssDNA1446	0.2
ssDNA1174	ssDNA725	0.179
ssDNA1174	ssDNA57	0.3
ssDNA1174	ssDNA1410	0.5
ssDNA1174	ssDNA1006	0.462
ssDNA1174	ssDNA401	0.385
ssDNA1174	ssDNA729	0.5
ssDNA1174	ssDNA1574	0.194
ssDNA1174	ssDNA751	0.133
ssDNA1174	ssDNA339	0.167
ssDNA1174	ssDNA1286	0.316
ssDNA1174	ssDNA53	0.25
ssDNA1174	ssDNA871	0.222
ssDNA1174	ssDNA1008	0.143
ssDNA1174	ssDNA281	0.28
ssDNA1174	ssDNA829	0.0
ssDNA1174	ssDNA1072	0.0
ssDNA1174	ssDNA1283	0.263
ssDNA1174	ssDNA959	0.4
ssDNA1174	ssDNA1432	0.231
ssDNA1174	ssDNA1436	0.05
ssDNA1174	ssDNA673	0.267
ssDNA1174	ssDNA59	0.292
ssDNA1174	ssDNA389	0.409
ssDNA1174	ssDNA894	0.25
ssDNA1174	ssDNA1239	0.316
ssDNA1174	ssDNA695	0.289
ssDNA1174	ssDNA106	0.1
ssDNA1174	ssDNA1342	0.55
ssDNA1174	ssDNA1433	0.154
ssDNA1174	ssDNA575	0.312
ssDNA1174	ssDNA50	0.154
ssDNA1174	ssDNA1184	0.185
ssDNA1174	ssDNA661	0.222
ssDNA1174	ssDNA1166	0.318
ssDNA1174	ssDNA1538	0.0
ssDNA1174	ssDNA284	0.2
ssDNA1174	ssDNA519	0.35
ssDNA1174	ssDNA330	0.176
ssDNA1174	ssDNA593	0.375
ssDNA1174	ssDNA126	0.211
ssDNA1174	ssDNA230	0.407
ssDNA1174	ssDNA776	0.286
ssDNA1174	ssDNA1405	0.324
ssDNA1174	ssDNA1167	0.318
ssDNA1174	ssDNA1060	1.0
ssDNA1174	ssDNA205	0.129
ssDNA1174	ssDNA301	0.118
ssDNA1174	ssDNA1217	0.455
ssDNA1174	ssDNA969	0.167
ssDNA1174	ssDNA903	0.259
ssDNA1174	ssDNA177	0.083
ssDNA1174	ssDNA273	0.636
ssDNA1174	ssDNA753	0.2
ssDNA1174	ssDNA303	0.176
ssDNA1174	ssDNA155	0.316
ssDNA1174	ssDNA1340	0.6
ssDNA1174	ssDNA1544	0.3
ssDNA1174	ssDNA150	0.0
ssDNA1174	ssDNA943	0.333
ssDNA1174	ssDNA1582	0.217
ssDNA1174	ssDNA945	0.25
ssDNA1174	ssDNA318	0.176
ssDNA1174	ssDNA1251	0.421
ssDNA1174	ssDNA320	0.176
ssDNA1174	ssDNA1319	0.154
ssDNA1174	ssDNA1242	0.368
ssDNA1174	ssDNA186	0.448
ssDNA1174	ssDNA1103	0.0
ssDNA1174	ssDNA223	0.346
ssDNA1174	ssDNA58	0.4
ssDNA1174	ssDNA1332	0.267
ssDNA1174	ssDNA1337	0.5
ssDNA1174	ssDNA1606	0.333
ssDNA1174	ssDNA1092	0.0
ssDNA1174	ssDNA1155	0.0
ssDNA1174	ssDNA490	0.0
ssDNA1174	ssDNA127	0.211
ssDNA1174	ssDNA600	0.282
ssDNA1174	ssDNA4	0.24
ssDNA1174	ssDNA1250	0.368
ssDNA1174	ssDNA264	0.278
ssDNA1174	ssDNA454	0.0
ssDNA1174	ssDNA971	0.231
ssDNA1174	ssDNA940	0.167
ssDNA1174	ssDNA536	0.185
ssDNA1174	ssDNA606	0.2
ssDNA1174	ssDNA677	0.178
ssDNA1174	ssDNA858	0.31
ssDNA1174	ssDNA1371	0.222
ssDNA1174	ssDNA1160	0.217
ssDNA1174	ssDNA120	0.4
ssDNA1174	ssDNA1343	0.55
ssDNA1174	ssDNA381	0.316
ssDNA1174	ssDNA850	0.423
ssDNA1174	ssDNA1277	0.263
ssDNA1174	ssDNA1532	0.357
ssDNA1174	ssDNA1315	0.438
ssDNA1174	ssDNA582	0.1
ssDNA1174	ssDNA1199	0.158
ssDNA1174	ssDNA891	0.32
ssDNA1174	ssDNA774	0.278
ssDNA1174	ssDNA1066	0.0
ssDNA1174	ssDNA1546	0.2
ssDNA1174	ssDNA1028	0.257
ssDNA1174	ssDNA1607	0.35
ssDNA1174	ssDNA981	0.167
ssDNA1174	ssDNA723	0.31
ssDNA1174	ssDNA768	0.206
ssDNA1174	ssDNA590	0.222
ssDNA1174	ssDNA1093	0.0
ssDNA1174	ssDNA473	0.256
ssDNA1174	ssDNA1114	0.0
ssDNA1174	ssDNA956	0.444
ssDNA1174	ssDNA892	0.2
ssDNA1174	ssDNA786	0.0
ssDNA1174	ssDNA1053	0.36
ssDNA1174	ssDNA1211	0.2
ssDNA1174	ssDNA319	0.235
ssDNA1174	ssDNA124	0.077
ssDNA1174	ssDNA1111	0.5
ssDNA1174	ssDNA511	0.0
ssDNA1174	ssDNA990	0.2
ssDNA1174	ssDNA691	0.35
ssDNA1174	ssDNA701	0.444
ssDNA1174	ssDNA32	0.267
ssDNA1174	ssDNA493	0.0
ssDNA1174	ssDNA1557	0.32
ssDNA1174	ssDNA1324	0.158
ssDNA1174	ssDNA1020	0.56
ssDNA1174	ssDNA864	0.038
ssDNA1174	ssDNA1090	0.4
ssDNA1174	ssDNA712	0.133
ssDNA1174	ssDNA1420	0.244
ssDNA1174	ssDNA171	0.333
ssDNA1174	ssDNA452	0.306
ssDNA1174	ssDNA754	0.2
ssDNA1174	ssDNA584	0.4
ssDNA1174	ssDNA669	0.458
ssDNA1174	ssDNA342	0.333
ssDNA1174	ssDNA1506	0.364
ssDNA1174	ssDNA808	0.333
ssDNA1174	ssDNA1165	0.256
ssDNA1174	ssDNA517	0.385
ssDNA1174	ssDNA779	1.0
ssDNA1174	ssDNA77	0.2
ssDNA1174	ssDNA1225	0.222
ssDNA1174	ssDNA308	0.176
ssDNA1174	ssDNA1406	0.19
ssDNA1174	ssDNA788	0.353
ssDNA1174	ssDNA1437	0.45
ssDNA1174	ssDNA26	0.3
ssDNA1174	ssDNA128	0.263
ssDNA1174	ssDNA275	0.419
ssDNA1174	ssDNA1323	0.211
ssDNA1174	ssDNA463	0.306
ssDNA1174	ssDNA358	0.143
ssDNA1174	ssDNA831	0.0
ssDNA1174	ssDNA159	0.333
ssDNA1174	ssDNA794	0.25
ssDNA1174	ssDNA231	0.375
ssDNA1174	ssDNA1069	0.0
ssDNA1174	ssDNA1394	0.296
ssDNA1174	ssDNA1416	0.2
ssDNA1174	ssDNA792	0.22
ssDNA1174	ssDNA1350	0.6
ssDNA1174	ssDNA1101	0.2
ssDNA1174	ssDNA349	0.0
ssDNA1174	ssDNA732	0.222
ssDNA1174	ssDNA798	0.15
ssDNA1174	ssDNA295	0.118
ssDNA1174	ssDNA471	0.293
ssDNA1174	ssDNA1435	0.231
ssDNA1174	ssDNA41	0.048
ssDNA1174	ssDNA1016	0.35
ssDNA1174	ssDNA811	0.294
ssDNA1174	ssDNA1115	0.0
ssDNA1174	ssDNA1418	0.2
ssDNA1174	ssDNA1282	0.368
ssDNA1174	ssDNA1382	0.2
ssDNA1174	ssDNA316	0.176
ssDNA1174	ssDNA1276	0.263
ssDNA1174	ssDNA1381	0.143
ssDNA1174	ssDNA1270	0.263
ssDNA1174	ssDNA364	0.143
ssDNA1174	ssDNA170	0.37
ssDNA1174	ssDNA953	0.559
ssDNA1174	ssDNA720	0.2
ssDNA1174	ssDNA15	0.118
ssDNA1174	ssDNA183	0.353
ssDNA1174	ssDNA1292	0.433
ssDNA1174	ssDNA1038	0.16
ssDNA1174	ssDNA1062	0.0
ssDNA1174	ssDNA1334	0.267
ssDNA1174	ssDNA341	0.25
ssDNA1174	ssDNA400	0.357
ssDNA1174	ssDNA1367	0.312
ssDNA1174	ssDNA345	0.25
ssDNA1174	ssDNA1566	0.3
ssDNA1174	ssDNA1158	0.0
ssDNA1174	ssDNA1110	0.0
ssDNA1174	ssDNA524	0.25
ssDNA1174	ssDNA747	0.208
ssDNA1174	ssDNA641	0.222
ssDNA1174	ssDNA105	0.444
ssDNA1174	ssDNA586	0.133
ssDNA1174	ssDNA928	0.231
ssDNA1174	ssDNA285	0.053
ssDNA1174	ssDNA503	0.0
ssDNA1174	ssDNA202	0.231
ssDNA1174	ssDNA734	0.1
ssDNA1174	ssDNA465	0.167
ssDNA1174	ssDNA888	0.174
ssDNA1174	ssDNA1260	0.263
ssDNA779	ssDNA397	0.0
ssDNA779	ssDNA800	0.381
ssDNA779	ssDNA129	0.182
ssDNA779	ssDNA48	0.562
ssDNA779	ssDNA1085	0.19
ssDNA779	ssDNA1065	0.229
ssDNA779	ssDNA783	0.0
ssDNA779	ssDNA999	0.0
ssDNA779	ssDNA1537	0.071
ssDNA779	ssDNA404	0.5
ssDNA779	ssDNA466	0.733
ssDNA779	ssDNA822	0.0
ssDNA779	ssDNA1108	0.0
ssDNA779	ssDNA1181	0.343
ssDNA779	ssDNA799	0.429
ssDNA779	ssDNA1151	0.0
ssDNA779	ssDNA1379	0.222
ssDNA779	ssDNA1123	0.095
ssDNA779	ssDNA1263	0.368
ssDNA779	ssDNA43	0.278
ssDNA779	ssDNA795	0.0
ssDNA779	ssDNA1444	0.2
ssDNA779	ssDNA311	0.235
ssDNA779	ssDNA123	0.314
ssDNA779	ssDNA1362	0.261
ssDNA779	ssDNA1009	0.286
ssDNA779	ssDNA1414	0.182
ssDNA779	ssDNA221	0.143
ssDNA779	ssDNA84	0.273
ssDNA779	ssDNA772	0.091
ssDNA779	ssDNA921	0.167
ssDNA779	ssDNA485	0.364
ssDNA779	ssDNA996	0.0
ssDNA779	ssDNA362	0.143
ssDNA779	ssDNA1561	0.2
ssDNA779	ssDNA1533	0.0
ssDNA779	ssDNA846	0.371
ssDNA779	ssDNA1087	0.375
ssDNA779	ssDNA724	0.2
ssDNA779	ssDNA1133	0.083
ssDNA779	ssDNA344	0.25
ssDNA779	ssDNA376	0.333
ssDNA779	ssDNA804	0.111
ssDNA779	ssDNA1553	0.229
ssDNA779	ssDNA1094	0.2
ssDNA779	ssDNA196	0.333
ssDNA779	ssDNA525	0.226
ssDNA779	ssDNA897	0.222
ssDNA779	ssDNA1138	0.3
ssDNA779	ssDNA836	0.24
ssDNA779	ssDNA1585	0.15
ssDNA779	ssDNA632	0.158
ssDNA779	ssDNA30	0.267
ssDNA779	ssDNA63	0.25
ssDNA779	ssDNA293	0.118
ssDNA779	ssDNA929	0.286
ssDNA779	ssDNA760	0.233
ssDNA779	ssDNA228	0.238
ssDNA779	ssDNA679	0.229
ssDNA779	ssDNA78	0.083
ssDNA779	ssDNA526	0.0
ssDNA779	ssDNA1567	0.2
ssDNA779	ssDNA1346	0.5
ssDNA779	ssDNA328	0.118
ssDNA779	ssDNA721	0.333
ssDNA779	ssDNA1360	0.13
ssDNA779	ssDNA97	0.154
ssDNA779	ssDNA37	0.1
ssDNA779	ssDNA7	0.08
ssDNA779	ssDNA1168	0.136
ssDNA779	ssDNA1308	0.269
ssDNA779	ssDNA307	0.176
ssDNA779	ssDNA603	0.16
ssDNA779	ssDNA391	0.455
ssDNA779	ssDNA683	0.486
ssDNA779	ssDNA1375	0.2
ssDNA779	ssDNA1309	0.438
ssDNA779	ssDNA630	0.3
ssDNA779	ssDNA226	0.5
ssDNA779	ssDNA681	0.261
ssDNA779	ssDNA997	0.0
ssDNA779	ssDNA99	0.0
ssDNA779	ssDNA265	0.125
ssDNA779	ssDNA597	0.25
ssDNA779	ssDNA68	0.125
ssDNA779	ssDNA1273	0.316
ssDNA779	ssDNA1351	0.55
ssDNA779	ssDNA743	0.343
ssDNA779	ssDNA1304	0.308
ssDNA779	ssDNA714	0.457
ssDNA779	ssDNA807	0.381
ssDNA779	ssDNA403	0.229
ssDNA779	ssDNA262	0.625
ssDNA779	ssDNA302	0.235
ssDNA779	ssDNA717	0.625
ssDNA779	ssDNA394	0.25
ssDNA779	ssDNA149	0.083
ssDNA779	ssDNA1243	0.368
ssDNA779	ssDNA609	0.229
ssDNA779	ssDNA1395	0.56
ssDNA779	ssDNA74	0.28
ssDNA779	ssDNA915	0.143
ssDNA779	ssDNA61	0.312
ssDNA779	ssDNA886	0.171
ssDNA779	ssDNA8	0.12
ssDNA779	ssDNA289	0.118
ssDNA779	ssDNA1079	0.333
ssDNA779	ssDNA323	0.118
ssDNA779	ssDNA137	0.2
ssDNA779	ssDNA459	0.5
ssDNA779	ssDNA1333	0.333
ssDNA779	ssDNA1366	0.257
ssDNA779	ssDNA588	0.222
ssDNA779	ssDNA663	0.211
ssDNA779	ssDNA874	0.333
